humidity,temp,PM2_5,PM10,PM1_0,CO,NO2,SO2,datetime
58.5,20.6,11.6,14.6,10.6,-2.6748,-0.459,0.1429,2022-02-02 06:43:09
59.1,23.2,12.6,15.5,11.6,-2.6168,-0.459,-0.0175,2022-02-02 06:43:19
58.5,20.6,11.6,14.6,10.6,-2.5936,-0.4579,0.1644,2022-02-02 06:43:29
58.5,20.6,11.6,14.6,10.7,-2.7096,-0.4579,0.1543,2022-02-02 06:43:39
58.5,20.6,11.6,14.6,10.7,-2.6284,-0.4579,0.1535,2022-02-02 06:43:49
58.5,20.6,12,14.9,11.1,-2.6632,-0.4579,0.1494,2022-02-02 06:43:59
58.5,20.6,12,14.9,11.1,-2.6748,-0.4579,0.1583,2022-02-02 06:44:09
58.6,20.6,12,14.9,11.1,-2.7096,-0.4579,0.154,2022-02-02 06:44:19
58.6,20.6,12,14.9,11.1,-2.6864,-0.4568,0.1479,2022-02-02 06:44:29
58.6,20.6,12,14.9,11.1,-2.6516,-0.4579,0.1357,2022-02-02 06:44:39
58.6,20.6,12,14.9,11.1,-2.6748,-0.4579,0.1774,2022-02-02 06:44:49
59.2,23.2,13,15.8,12,-2.6864,-0.4579,-0.0205,2022-02-02 06:44:59
58.6,20.6,12,14.9,11.1,-2.6748,-0.4579,0.1576,2022-02-02 06:45:09
58.6,20.6,12,14.9,11.1,-2.698,-0.4579,0.1337,2022-02-02 06:45:19
58.6,20.6,12,14.9,11.1,-2.698,-0.4579,0.1576,2022-02-02 06:45:29
58.6,20.6,12,14.9,11.1,-2.6864,-0.4579,0.1601,2022-02-02 06:45:39
58.6,20.6,11.6,14.6,10.7,-2.6864,-0.459,0.1621,2022-02-02 06:45:49
58.6,20.5,12,14.8,11.1,-2.6632,-0.4579,0.153,2022-02-02 06:45:59
58.6,20.6,12,14.9,11.1,-2.6632,-0.4579,0.1512,2022-02-02 06:46:09
58.6,20.6,12,14.9,11.1,-2.64,-0.4579,0.1345,2022-02-02 06:46:19
59.2,23.2,13,15.8,12,-2.698,-0.4579,-0.0033,2022-02-02 06:46:29
58.6,20.6,12,14.9,11.1,-2.6052,-0.4579,0.1401,2022-02-02 06:46:39
58.6,20.6,12,14.9,10.7,-2.6284,-0.4579,0.1718,2022-02-02 06:46:49
58.6,20.6,11.6,14.6,10.7,-2.698,-0.4579,0.1451,2022-02-02 06:46:59
58.6,20.6,12,14.9,10.7,-2.6632,-0.4579,0.1553,2022-02-02 06:47:09
58.6,20.6,11.6,14.6,10.7,-2.6748,-0.4579,0.1335,2022-02-02 06:47:19
58.6,20.6,11.6,14.6,10.7,-2.5936,-0.4579,0.1692,2022-02-02 06:47:29
58.6,20.6,11.6,14.6,10.7,-2.6516,-0.4579,0.1515,2022-02-02 06:47:39
58.6,20.6,11.6,14.6,10.7,-2.6168,-0.459,0.1703,2022-02-02 06:47:49
59.2,23.2,12.6,15.5,11.6,-2.698,-0.4579,-0.0152,2022-02-02 06:47:59
58.6,20.6,11.6,14.6,10.7,-2.7096,-0.4579,0.1401,2022-02-02 06:48:09
58.6,20.6,11.6,14.6,10.7,-2.64,-0.4579,0.1378,2022-02-02 06:48:19
58.6,20.6,11.6,14.6,10.7,-2.6748,-0.4579,0.1743,2022-02-02 06:48:29
58.6,20.6,11.6,14.6,10.7,-2.5704,-0.4579,0.1593,2022-02-02 06:48:39
58.6,20.6,11.6,14.6,10.7,-2.6632,-0.4579,0.1517,2022-02-02 06:48:49
58.6,20.6,11.6,14.6,10.7,-2.6516,-0.4579,0.1505,2022-02-02 06:48:59
58.6,20.6,11.6,14.6,10.7,-2.6748,-0.4579,0.1259,2022-02-02 06:49:09
58.6,20.6,11.6,14.6,10.7,-2.6864,-0.4579,0.1748,2022-02-02 06:49:19
58.5,20.6,11.6,14.6,10.7,-2.7096,-0.4579,0.1535,2022-02-02 06:49:29
59.1,23.2,12.9,15.8,12,-2.6632,-0.4579,-0.0266,2022-02-02 06:49:39
58.5,20.6,12,14.9,11.1,-2.7096,-0.4579,0.1667,2022-02-02 06:49:49
58.6,20.6,12,14.9,11.1,-2.6168,-0.459,0.1535,2022-02-02 06:49:59
58.6,20.6,12,14.9,11.1,-2.698,-0.4579,0.133,2022-02-02 06:50:09
58.6,20.6,12,14.9,11.1,-2.7096,-0.459,0.1898,2022-02-02 06:50:19
58.6,20.6,12,14.9,11.1,-2.698,-0.4579,0.1423,2022-02-02 06:50:29
58.6,20.6,12,14.9,11.1,-2.6864,-0.4579,0.1507,2022-02-02 06:50:39
58.5,20.6,12,14.9,11.1,-2.7328,-0.4579,0.1515,2022-02-02 06:50:49
58.6,20.6,12,14.9,11.1,-2.6864,-0.4579,0.1776,2022-02-02 06:50:59
59.2,23.2,13,15.8,12,-2.756,-0.4579,-0.0172,2022-02-02 06:51:09
58.6,20.6,12.3,15.2,11.5,-2.64,-0.4579,0.1708,2022-02-02 06:51:19
58.6,20.6,12.3,15.2,11.5,-2.6748,-0.4579,0.1294,2022-02-02 06:51:29
58.5,20.6,12,14.9,11.1,-2.7676,-0.4579,0.1297,2022-02-02 06:51:39
58.5,20.6,12,14.9,11.1,-2.6748,-0.4579,0.1459,2022-02-02 06:51:49
58.5,20.6,12,14.9,11.1,-2.7212,-0.459,0.1588,2022-02-02 06:51:59
58.5,20.6,12,14.9,11.1,-2.698,-0.459,0.139,2022-02-02 06:52:09
58.5,20.6,12,14.9,11.1,-2.6516,-0.459,0.17,2022-02-02 06:52:19
58.5,20.6,12,14.9,11.1,-2.7328,-0.459,0.133,2022-02-02 06:52:29
59.1,23.2,12.9,15.8,12,-2.7328,-0.459,-0.0294,2022-02-02 06:52:39
58.5,20.6,12,14.9,11.1,-2.6632,-0.459,0.1558,2022-02-02 06:52:49
58.5,20.6,12.3,15.2,11.5,-2.6864,-0.459,0.1246,2022-02-02 06:52:59
58.5,20.6,12.3,15.2,11.5,-2.6864,-0.4579,0.1444,2022-02-02 06:53:09
58.5,20.6,12.3,15.2,11.5,-2.6864,-0.4579,0.1576,2022-02-02 06:53:19
58.5,20.6,12.3,15.5,11.5,-2.7096,-0.4579,0.1451,2022-02-02 06:53:29
58.5,20.6,12.3,15.2,11.5,-2.7212,-0.459,0.1401,2022-02-02 06:53:39
58.5,20.6,12.3,15.2,11.5,-2.6864,-0.4579,0.152,2022-02-02 06:53:49
58.5,20.6,12.3,15.2,11.5,-2.7096,-0.4579,0.1568,2022-02-02 06:53:59
58.5,20.6,12.3,15.2,11.5,-2.6864,-0.4579,0.1578,2022-02-02 06:54:09
59.1,23.2,12.9,15.8,12,-2.698,-0.4579,-0.0334,2022-02-02 06:54:19
58.5,20.6,12,14.9,11.1,-2.698,-0.4579,0.1441,2022-02-02 06:54:29
58.5,20.6,12,14.9,11.1,-2.7444,-0.459,0.1563,2022-02-02 06:54:39
58.5,20.6,12,14.9,11.1,-2.6632,-0.4579,0.1502,2022-02-02 06:54:49
58.5,20.6,12,14.9,11.1,-2.64,-0.459,0.1578,2022-02-02 06:54:59
58.5,20.6,12,14.9,11.1,-2.7096,-0.4579,0.1454,2022-02-02 06:55:09
58.5,20.6,12,14.9,11.1,-2.698,-0.459,0.1233,2022-02-02 06:55:19
58.5,20.6,12,14.9,11.1,-2.8025,-0.4579,0.1725,2022-02-02 06:55:29
58.5,20.6,12,14.9,11.1,-2.6168,-0.459,0.153,2022-02-02 06:55:39
59.1,23.2,12.9,15.8,12,-2.7096,-0.4579,-0.0352,2022-02-02 06:55:49
58.4,20.6,12,14.9,10.6,-2.6632,-0.4579,0.1743,2022-02-02 06:55:59
58.4,20.6,12,14.9,10.6,-2.6632,-0.4579,0.1456,2022-02-02 06:56:09
58.4,20.6,12,14.9,10.6,-2.698,-0.4579,0.154,2022-02-02 06:56:19
58.4,20.6,11.6,14.6,10.6,-2.7212,-0.4579,0.1406,2022-02-02 06:56:29
58.4,20.6,11.6,14.6,10.6,-2.6168,-0.4579,0.1533,2022-02-02 06:56:39
58.4,20.7,11.6,14.6,10.6,-2.64,-0.459,0.1421,2022-02-02 06:56:49
58.3,20.7,11.3,14.3,10.2,-2.6632,-0.4579,0.1461,2022-02-02 06:56:59
58.3,20.6,11.3,14.2,10.6,-2.7328,-0.459,0.1779,2022-02-02 06:57:09
58.3,20.6,11.3,14.2,10.6,-2.698,-0.4579,0.153,2022-02-02 06:57:19
59,23.2,12.2,15.2,11.1,-2.6284,-0.459,-0.0187,2022-02-02 06:57:29
58.3,20.6,11.3,14.2,10.2,-2.6516,-0.459,0.1119,2022-02-02 06:57:39
58.3,20.6,11.6,14.6,10.6,-2.7096,-0.4579,0.1261,2022-02-02 06:57:49
58.4,20.7,11.6,14.6,10.6,-2.6516,-0.4579,0.1099,2022-02-02 06:57:59
58.4,20.7,11.6,14.6,10.6,-2.7212,-0.4579,0.169,2022-02-02 06:58:09
58.4,20.7,11.6,14.6,10.6,-2.6748,-0.4579,0.1758,2022-02-02 06:58:19
58.4,20.6,11.6,14.6,10.6,-2.6864,-0.4579,0.1253,2022-02-02 06:58:29
58.4,20.7,11.6,14.6,10.6,-2.64,-0.4579,0.1396,2022-02-02 06:58:39
58.4,20.7,11.6,14.6,10.6,-2.7328,-0.4579,0.1347,2022-02-02 06:58:49
59,23.3,12.6,15.5,11.6,-2.6168,-0.4579,-0.0286,2022-02-02 06:58:59
58.3,20.6,11.6,14.6,10.6,-2.7096,-0.459,0.1538,2022-02-02 06:59:09
58.3,20.6,11.3,14.2,10.2,-2.64,-0.4579,0.1464,2022-02-02 06:59:19
58.3,20.6,11.6,14.6,10.6,-2.6052,-0.4579,0.168,2022-02-02 06:59:29
58.2,20.6,11.6,14.6,10.6,-2.6516,-0.4579,0.1337,2022-02-02 06:59:39
58.2,20.6,11.2,14.2,10.2,-2.6052,-0.459,0.1411,2022-02-02 06:59:49
58.2,20.6,11.2,14.2,10.2,-2.7096,-0.4579,0.1614,2022-02-02 06:59:58
58.2,20.6,11.2,14.2,10.6,-2.6864,-0.4579,0.1444,2022-02-02 07:00:09
58.2,20.6,11.2,14.2,10.6,-2.6284,-0.4579,0.1507,2022-02-02 07:00:19
58.3,20.6,11.3,14.2,10.2,-2.6748,-0.4579,0.1807,2022-02-02 07:00:28
59,23.2,12.6,15.5,11.5,-2.6516,-0.4579,-0.0248,2022-02-02 07:00:38
58.3,20.7,11.6,14.6,10.6,-2.6632,-0.4579,0.1375,2022-02-02 07:00:48
58.3,20.7,11.6,14.6,10.6,-2.7096,-0.4579,0.1446,2022-02-02 07:00:58
58.3,20.7,12,14.9,11.1,-2.64,-0.4579,0.1259,2022-02-02 07:01:08
58.3,20.7,12,14.9,11.1,-2.7096,-0.4579,0.1342,2022-02-02 07:01:18
58.3,20.7,12,14.9,11.1,-2.6748,-0.4579,0.205,2022-02-02 07:01:28
58.3,20.7,12,14.9,11.1,-2.6168,-0.4579,0.1654,2022-02-02 07:01:38
58.3,20.7,12,14.9,11.1,-2.698,-0.4579,0.1657,2022-02-02 07:01:48
58.3,20.6,11.9,14.9,11,-2.7096,-0.459,0.1573,2022-02-02 07:01:58
59,23.2,12.9,15.8,12,-2.698,-0.4579,-0.0022,2022-02-02 07:02:08
58.3,20.6,12.3,15.2,11.5,-2.7444,-0.4579,0.1383,2022-02-02 07:02:18
58.3,20.6,11.9,14.9,11,-2.756,-0.4579,0.1439,2022-02-02 07:02:28
58.3,20.6,11.9,14.9,11,-2.7096,-0.4579,0.1527,2022-02-02 07:02:38
58.3,20.7,12,14.9,11.1,-2.7444,-0.4579,0.1429,2022-02-02 07:02:48
58.3,20.6,11.9,14.9,11,-2.6748,-0.4579,0.1368,2022-02-02 07:02:58
58.3,20.7,12,14.9,11.1,-2.6748,-0.4579,0.1421,2022-02-02 07:03:08
58.3,20.6,11.9,14.9,11,-2.7096,-0.4579,0.1388,2022-02-02 07:03:18
58.3,20.6,11.6,14.6,10.6,-2.698,-0.4579,0.138,2022-02-02 07:03:28
58.3,20.7,12,14.9,10.6,-2.698,-0.459,0.1172,2022-02-02 07:03:38
59,23.3,12.9,15.8,12,-2.6516,-0.459,0.0074,2022-02-02 07:03:48
58.2,20.6,11.6,14.6,10.6,-2.6168,-0.4579,0.1378,2022-02-02 07:03:58
58.2,20.6,11.6,14.6,10.6,-2.6284,-0.4579,0.154,2022-02-02 07:04:08
58.2,20.6,11.2,14.2,10.2,-2.698,-0.4579,0.1522,2022-02-02 07:04:18
58.2,20.6,11.6,14.6,10.6,-2.6748,-0.4579,0.1845,2022-02-02 07:04:28
58.2,20.6,11.2,14.2,10.2,-2.64,-0.4579,0.1121,2022-02-02 07:04:38
58.2,20.7,11.3,14.3,10.2,-2.6632,-0.4579,0.1472,2022-02-02 07:04:48
58.2,20.6,11.2,14.2,10.6,-2.7212,-0.4579,0.1251,2022-02-02 07:04:58
58.2,20.7,11.3,14.3,10.2,-2.6632,-0.4579,0.1208,2022-02-02 07:05:08
58.2,20.6,11.2,14.2,10.6,-2.7328,-0.4579,0.1352,2022-02-02 07:05:18
59,23.2,12.2,15.2,11.5,-2.7676,-0.4579,-0.0398,2022-02-02 07:05:28
58.2,20.6,11.6,14.6,10.6,-2.7444,-0.4579,0.1449,2022-02-02 07:05:38
58.2,20.6,11.6,14.6,10.6,-2.7212,-0.4579,0.1317,2022-02-02 07:05:48
58.2,20.6,11.6,14.6,10.6,-2.7444,-0.4579,0.1657,2022-02-02 07:05:58
58.2,20.6,11.6,14.6,10.6,-2.7212,-0.4579,0.153,2022-02-02 07:06:08
58.2,20.6,11.6,14.6,10.6,-2.6748,-0.4579,0.1416,2022-02-02 07:06:18
58.2,20.6,11.6,14.6,10.6,-2.7444,-0.4579,0.1383,2022-02-02 07:06:28
58.2,20.6,11.6,14.6,10.6,-2.7444,-0.459,0.1383,2022-02-02 07:06:38
58.2,20.6,11.2,14.2,10.2,-2.698,-0.4579,0.133,2022-02-02 07:06:48
59,23.2,12.2,15.2,11.5,-2.7444,-0.4579,-0.0294,2022-02-02 07:06:58
58.2,20.6,11.6,14.6,10.6,-2.6748,-0.4579,0.1469,2022-02-02 07:07:08
58.2,20.6,11.6,14.6,10.6,-2.6516,-0.4579,0.1682,2022-02-02 07:07:18
58.2,20.6,11.6,14.6,10.6,-2.6748,-0.4579,0.1398,2022-02-02 07:07:28
58.2,20.6,11.6,14.6,10.6,-2.698,-0.4579,0.1363,2022-02-02 07:07:38
58.2,20.6,11.6,14.6,10.6,-2.6748,-0.4579,0.1538,2022-02-02 07:07:48
58.2,20.6,11.6,14.6,10.6,-2.6632,-0.4579,0.1763,2022-02-02 07:07:58
58.2,20.6,11.6,14.6,10.6,-2.7212,-0.4579,0.1256,2022-02-02 07:08:08
58.2,20.6,11.6,14.6,10.6,-2.7096,-0.4579,0.1284,2022-02-02 07:08:18
58.2,20.6,11.6,14.6,10.6,-2.6864,-0.459,0.122,2022-02-02 07:08:28
59,23.2,12.6,15.5,11.5,-2.7328,-0.459,-0.0375,2022-02-02 07:08:38
58.1,20.6,11.6,14.6,10.6,-2.7096,-0.4579,0.1568,2022-02-02 07:08:48
58.1,20.6,11.6,14.6,10.6,-2.698,-0.4579,0.1642,2022-02-02 07:08:58
58.2,20.7,11.6,14.6,10.6,-2.698,-0.4579,0.1817,2022-02-02 07:09:08
58.2,20.6,11.6,14.6,10.6,-2.6284,-0.4579,0.1697,2022-02-02 07:09:18
58.1,20.6,11.6,14.6,10.6,-2.7444,-0.4579,0.1274,2022-02-02 07:09:28
58.1,20.7,11.6,14.6,10.6,-2.6864,-0.4579,0.1345,2022-02-02 07:09:38
58.1,20.6,11.6,14.6,10.6,-2.7676,-0.4579,0.1322,2022-02-02 07:09:48
58.1,20.6,11.6,14.6,10.6,-2.7328,-0.4579,0.1946,2022-02-02 07:09:58
58.9,23.2,12.2,15.2,11.1,-2.7212,-0.4579,-0.0274,2022-02-02 07:10:08
58.1,20.7,11.6,14.6,10.6,-2.7444,-0.4579,0.1545,2022-02-02 07:10:18
58.1,20.6,11.6,14.6,10.6,-2.7328,-0.4579,0.1867,2022-02-02 07:10:28
58.1,20.6,11.2,14.2,10.6,-2.6516,-0.459,0.1238,2022-02-02 07:10:38
58.1,20.7,11.2,14.3,10.6,-2.698,-0.4579,0.1728,2022-02-02 07:10:48
58.1,20.6,11.2,14.2,10.2,-2.7328,-0.4579,0.1337,2022-02-02 07:10:58
58.1,20.6,11.2,14.2,10.2,-2.7212,-0.459,0.1431,2022-02-02 07:11:08
58.1,20.6,11.2,14.2,10.2,-2.7676,-0.459,0.1388,2022-02-02 07:11:18
58.1,20.6,11.2,14.2,10.2,-2.6632,-0.4579,0.1256,2022-02-02 07:11:28
58.1,20.6,11.2,14.2,10.2,-2.7096,-0.4579,0.1429,2022-02-02 07:11:38
58.9,23.2,12.6,15.5,11.5,-2.6864,-0.4579,-0.0525,2022-02-02 07:11:48
58.1,20.6,11.6,14.6,10.6,-2.7096,-0.4568,0.1459,2022-02-02 07:11:58
58.1,20.6,11.2,14.2,10.2,-2.7212,-0.4579,0.1804,2022-02-02 07:12:08
58.1,20.7,11.2,14.3,10.2,-2.6864,-0.4579,0.1753,2022-02-02 07:12:18
58.1,20.6,11.2,14.2,10.6,-2.7096,-0.4579,0.203,2022-02-02 07:12:28
58.1,20.6,11.6,14.6,10.6,-2.6748,-0.4579,0.1228,2022-02-02 07:12:38
58.1,20.6,11.2,14.2,10.2,-2.756,-0.4579,0.1507,2022-02-02 07:12:48
58.1,20.6,11.2,14.2,10.2,-2.64,-0.4579,0.1418,2022-02-02 07:12:58
58.1,20.6,11.2,14.2,10.6,-2.6864,-0.459,0.1492,2022-02-02 07:13:08
58.9,23.2,12.2,15.2,11.5,-2.7096,-0.459,-0.022,2022-02-02 07:13:18
58.1,20.6,11.6,14.6,10.6,-2.7676,-0.4579,0.172,2022-02-02 07:13:28
58.1,20.7,11.2,14.3,10.2,-2.7676,-0.4579,0.1119,2022-02-02 07:13:38
58.1,20.6,11.2,14.2,10.6,-2.7444,-0.459,0.1456,2022-02-02 07:13:48
58.1,20.6,11.2,14.2,10.2,-2.7444,-0.4579,0.1571,2022-02-02 07:13:58
58.1,20.7,11.6,14.6,10.6,-2.7444,-0.4579,0.1324,2022-02-02 07:14:08
58.1,20.6,11.6,14.6,10.6,-2.64,-0.4579,0.1548,2022-02-02 07:14:18
58.1,20.6,11.6,14.6,10.6,-2.7096,-0.4579,0.1654,2022-02-02 07:14:28
58.2,20.6,11.6,14.6,10.6,-2.6864,-0.4579,0.1363,2022-02-02 07:14:38
58.1,20.6,11.6,14.6,10.6,-2.698,-0.4579,0.1743,2022-02-02 07:14:48
58.9,23.2,12.6,15.5,11.5,-2.698,-0.4579,-0.022,2022-02-02 07:14:58
58.2,20.6,11.6,14.6,10.6,-2.7444,-0.4579,0.1682,2022-02-02 07:15:08
58.1,20.6,11.6,14.6,10.6,-2.6864,-0.4579,0.1193,2022-02-02 07:15:18
58.1,20.6,11.6,14.6,10.6,-2.7328,-0.4579,0.1474,2022-02-02 07:15:28
58.2,20.6,11.6,14.6,10.6,-2.698,-0.459,0.1695,2022-02-02 07:15:38
58.2,20.6,11.6,14.6,10.6,-2.6284,-0.4579,0.1578,2022-02-02 07:15:48
58.2,20.6,11.6,14.6,10.6,-2.7096,-0.4579,0.1388,2022-02-02 07:15:58
58.2,20.6,11.6,14.6,10.6,-2.698,-0.4579,0.1363,2022-02-02 07:16:08
58.2,20.6,11.6,14.6,10.6,-2.6516,-0.459,0.1116,2022-02-02 07:16:18
59,23.2,12.6,15.5,11.5,-2.7096,-0.4579,0.0026,2022-02-02 07:16:28
58.2,20.6,11.6,14.6,10.6,-2.7096,-0.4579,0.173,2022-02-02 07:16:38
58.2,20.7,11.6,14.6,10.6,-2.6516,-0.4579,0.1659,2022-02-02 07:16:48
58.2,20.6,11.6,14.6,10.6,-2.6284,-0.4579,0.1647,2022-02-02 07:16:58
58.2,20.6,11.9,14.9,11,-2.7328,-0.4579,0.1616,2022-02-02 07:17:08
58.2,20.6,11.9,14.9,11,-2.698,-0.4579,0.1482,2022-02-02 07:17:18
58.2,20.6,11.9,14.9,11,-2.7212,-0.459,0.1403,2022-02-02 07:17:28
58.2,20.6,11.9,14.9,11,-2.6516,-0.459,0.1426,2022-02-02 07:17:38
58.2,20.6,11.9,14.9,11,-2.6632,-0.4579,0.1718,2022-02-02 07:17:48
58.2,20.6,11.6,14.6,10.6,-2.6864,-0.4579,0.1566,2022-02-02 07:17:58
59,23.2,12.6,15.5,11.5,-2.6284,-0.4579,-0.0276,2022-02-02 07:18:08
58.2,20.6,11.6,14.6,10.6,-2.6632,-0.4579,0.1469,2022-02-02 07:18:18
58.2,20.6,11.6,14.6,10.6,-2.6864,-0.4579,0.1675,2022-02-02 07:18:28
58.2,20.6,11.6,14.6,10.6,-2.64,-0.4579,0.1616,2022-02-02 07:18:38
58.2,20.6,11.6,14.6,10.6,-2.6516,-0.4579,0.1626,2022-02-02 07:18:48
58.2,20.7,12,14.9,11,-2.6516,-0.4579,0.1626,2022-02-02 07:18:58
58.2,20.7,12,14.9,11,-2.6864,-0.4579,0.1187,2022-02-02 07:19:08
58.2,20.6,12.3,15.2,11.4,-2.7212,-0.4579,0.1454,2022-02-02 07:19:18
58.1,20.6,11.9,14.9,10.6,-2.6516,-0.459,0.1644,2022-02-02 07:19:28
58.1,20.6,11.9,14.9,11,-2.64,-0.4579,0.1533,2022-02-02 07:19:38
58.9,23.2,12.6,15.5,11.5,-2.6052,-0.459,-0.018,2022-02-02 07:19:48
58.1,20.7,11.2,14.3,10.2,-2.6516,-0.459,0.1398,2022-02-02 07:19:58
58.1,20.6,11.2,14.2,10.6,-2.6632,-0.459,0.1421,2022-02-02 07:20:08
58.1,20.6,11.2,14.2,10.2,-2.6864,-0.4579,0.1677,2022-02-02 07:20:18
58.1,20.6,11.2,14.2,10.2,-2.6632,-0.4579,0.15,2022-02-02 07:20:28
58.1,20.6,11.2,14.2,10.2,-2.5587,-0.4579,0.172,2022-02-02 07:20:38
58.1,20.6,11.2,14.2,10.2,-2.6632,-0.4579,0.1449,2022-02-02 07:20:48
58.1,20.6,11.2,14.2,10.6,-2.6516,-0.4579,0.1347,2022-02-02 07:20:58
58.1,20.6,11.2,14.2,10.6,-2.64,-0.4579,0.1401,2022-02-02 07:21:08
58.9,23.2,12.2,15.2,11.1,-2.6864,-0.4579,-0.0129,2022-02-02 07:21:18
58.1,20.6,11.2,14.2,10.6,-2.7212,-0.4579,0.1563,2022-02-02 07:21:28
58.1,20.6,11.2,14.2,10.6,-2.6632,-0.4579,0.1593,2022-02-02 07:21:38
58.1,20.7,11.2,14.3,10.6,-2.6748,-0.4579,0.1441,2022-02-02 07:21:48
58.1,20.6,11.2,14.2,10.6,-2.6516,-0.4579,0.1236,2022-02-02 07:21:58
58.1,20.6,11.2,14.2,10.6,-2.64,-0.4579,0.1791,2022-02-02 07:22:08
58.1,20.6,11.2,14.2,10.6,-2.6284,-0.4579,0.1337,2022-02-02 07:22:18
58.1,20.7,11.2,14.3,10.6,-2.6748,-0.459,0.1517,2022-02-02 07:22:28
58.1,20.6,11.2,14.2,10.6,-2.6632,-0.4579,0.1492,2022-02-02 07:22:38
58.1,20.7,11.2,14.3,10.2,-2.6284,-0.4579,0.1657,2022-02-02 07:22:48
58.9,23.3,11.9,14.9,10.7,-2.64,-0.4579,-0.0076,2022-02-02 07:22:58
58.1,20.7,10.9,14,9.8,-2.698,-0.4579,0.1373,2022-02-02 07:23:08
58,20.6,10.9,13.9,9.7,-2.6632,-0.4579,0.1307,2022-02-02 07:23:18
58.1,20.7,11.2,14.3,10.2,-2.7212,-0.4579,0.1281,2022-02-02 07:23:28
58.1,20.7,11.2,14.3,10.2,-2.64,-0.4579,0.1413,2022-02-02 07:23:38
58.1,20.6,11.2,14.2,10.2,-2.698,-0.4579,0.1566,2022-02-02 07:23:48
58.1,20.6,11.2,14.2,10.2,-2.7096,-0.459,0.1279,2022-02-02 07:23:58
58.1,20.6,11.2,14.2,10.6,-2.7212,-0.459,0.1461,2022-02-02 07:24:08
58.1,20.6,11.2,14.2,10.2,-2.698,-0.4579,0.1611,2022-02-02 07:24:18
58.9,23.2,12.2,15.2,11.1,-2.7096,-0.4579,-0.0015,2022-02-02 07:24:28
58,20.6,10.9,13.9,9.7,-2.7212,-0.4579,0.169,2022-02-02 07:24:38
58,20.6,10.9,13.9,10.1,-2.6864,-0.459,0.1398,2022-02-02 07:24:48
58,20.6,10.9,13.9,10.1,-2.7444,-0.4579,0.1396,2022-02-02 07:24:58
58,20.6,10.9,13.9,10.1,-2.6632,-0.4579,0.151,2022-02-02 07:25:08
58,20.6,10.9,13.9,10.1,-2.698,-0.4579,0.1494,2022-02-02 07:25:18
58,20.6,10.8,13.9,9.7,-2.6864,-0.4579,0.1477,2022-02-02 07:25:28
58,20.6,10.8,13.9,10.1,-2.6632,-0.4579,0.1548,2022-02-02 07:25:38
58,20.7,10.9,14,10.2,-2.6864,-0.4568,0.1385,2022-02-02 07:25:48
58,20.6,11.2,14.2,10.6,-2.6632,-0.4579,0.133,2022-02-02 07:25:58
58.9,23.2,12.2,15.2,11.5,-2.6632,-0.4579,-0.0202,2022-02-02 07:26:08
58.1,20.6,11.2,14.2,10.2,-2.7676,-0.4579,0.1342,2022-02-02 07:26:18
58.1,20.6,11.6,14.6,10.6,-2.7212,-0.4579,0.1289,2022-02-02 07:26:28
58.1,20.6,11.6,14.6,10.6,-2.7212,-0.459,0.1357,2022-02-02 07:26:38
58.1,20.6,11.6,14.6,10.6,-2.6748,-0.459,0.167,2022-02-02 07:26:48
58.1,20.6,11.6,14.6,10.6,-2.756,-0.4579,0.1365,2022-02-02 07:26:58
58.1,20.6,11.6,14.6,10.6,-2.6748,-0.4579,0.1454,2022-02-02 07:27:08
58.1,20.6,11.6,14.6,10.6,-2.7328,-0.4579,0.1449,2022-02-02 07:27:18
58.1,20.6,11.6,14.6,10.6,-2.7212,-0.4579,0.1474,2022-02-02 07:27:28
58.1,20.6,11.6,14.6,10.6,-2.7096,-0.4579,0.1484,2022-02-02 07:27:38
58.9,23.2,12.6,15.5,11.5,-2.698,-0.4579,-0.0124,2022-02-02 07:27:48
58.1,20.6,11.6,14.6,10.6,-2.7096,-0.4579,0.139,2022-02-02 07:27:58
58.1,20.6,11.6,14.6,10.6,-2.7212,-0.4579,0.1484,2022-02-02 07:28:08
58.1,20.6,11.6,14.6,10.6,-2.698,-0.4579,0.1801,2022-02-02 07:28:18
58.1,20.6,11.6,14.6,10.6,-2.7212,-0.4579,0.1708,2022-02-02 07:28:28
58.1,20.6,11.6,14.6,10.6,-2.698,-0.4579,0.1484,2022-02-02 07:28:38
58.1,20.6,11.6,14.6,10.6,-2.7328,-0.4579,0.1467,2022-02-02 07:28:48
58.1,20.6,11.6,14.6,10.6,-2.7328,-0.4579,0.1474,2022-02-02 07:28:58
58.1,20.6,11.6,14.6,10.6,-2.7212,-0.459,0.1591,2022-02-02 07:29:08
58.9,23.2,12.6,15.5,11.5,-2.7328,-0.4579,0.0077,2022-02-02 07:29:18
58.1,20.6,11.6,14.6,10.6,-2.7328,-0.4579,0.1439,2022-02-02 07:29:28
58.1,20.6,11.6,14.6,10.6,-2.7328,-0.4579,0.1822,2022-02-02 07:29:38
58.1,20.6,11.9,14.9,11,-2.7212,-0.4579,0.1555,2022-02-02 07:29:48
58.2,20.6,11.9,14.9,11,-2.7328,-0.4579,0.1487,2022-02-02 07:29:58
58.2,20.6,11.6,14.6,10.6,-2.7096,-0.4579,0.1378,2022-02-02 07:30:08
58.2,20.6,11.9,14.9,11,-2.7328,-0.4579,0.1436,2022-02-02 07:30:18
58.2,20.6,11.9,14.9,11,-2.7096,-0.4568,0.1193,2022-02-02 07:30:28
