O3-PreScaled,O3-PreScaledFlags,O3-Unit,O3-Slope,O3-Offset,PM2.5-PreScaled,PM2.5-PreScaledFlags,PM2.5-Unit,PM2.5-Slope,PM2.5-Offset,TEMP-PreScaled,TEMP-PreScaledFlags,TEMP-Unit,TEMP-Slope,TEMP-Offset,NO2-PreScaled,NO2-PreScaledFlags,NO2-Unit,NO2-Slope,NO2-Offset,HUM-PreScaled,HUM-PreScaledFlags,HUM-Unit,HUM-Slope,HUM-Offset,datetime,PM2_5,humidity,temp,NO2,O3
66.8,Valid,ug/m3,1.0,5.0,3.6,Valid,ug/m3,2.155,0.0,30.5,Valid,C,1,0,73.1,Valid,ug/m3,1.0,0.0,70.2,Valid,%,1,0,2021-06-26 19:15:00,7.757999999999999,70.2,30.5,73.1,71.8
47.2,Valid,ug/m3,1.0,5.0,3.98,Valid,ug/m3,2.155,0.0,29.5,Valid,C,1,0,73.1,Valid,ug/m3,1.0,0.0,73.4,Valid,%,1,0,2021-06-26 19:30:00,8.576899999999998,73.4,29.5,73.1,52.2
34.6,Valid,ug/m3,1.0,5.0,3.4,Valid,ug/m3,2.155,0.0,28.9,Valid,C,1,0,74.9,Valid,ug/m3,1.0,0.0,75.1,Valid,%,1,0,2021-06-26 19:45:00,7.326999999999999,75.1,28.9,74.9,39.6
23.7,Valid,ug/m3,1.0,5.0,4.23,Valid,ug/m3,2.155,0.0,28.5,Valid,C,1,0,78.7,Valid,ug/m3,1.0,0.0,76.5,Valid,%,1,0,2021-06-26 20:00:00,9.11565,76.5,28.5,78.7,28.7
15.7,Valid,ug/m3,1.0,5.0,4.28,Valid,ug/m3,2.155,0.0,28.3,Valid,C,1,0,83.2,Valid,ug/m3,1.0,0.0,77.7,Valid,%,1,0,2021-06-26 20:15:00,9.2234,77.7,28.3,83.2,20.7
3.0,Valid,ug/m3,1.0,5.0,3.97,Valid,ug/m3,2.155,0.0,28.2,Valid,C,1,0,86.6,Valid,ug/m3,1.0,0.0,78.5,Valid,%,1,0,2021-06-26 20:30:00,8.555349999999999,78.5,28.2,86.6,8.0
8.5,Valid,ug/m3,1.0,5.0,5.82,Valid,ug/m3,2.155,0.0,28.2,Valid,C,1,0,77.7,Valid,ug/m3,1.0,0.0,78.8,Valid,%,1,0,2021-06-26 20:45:00,12.5421,78.8,28.2,77.7,13.5
9.5,Valid,ug/m3,1.0,5.0,4.85,Valid,ug/m3,2.155,0.0,28.2,Valid,C,1,0,68.1,Valid,ug/m3,1.0,0.0,78.8,Valid,%,1,0,2021-06-26 21:00:00,10.451749999999999,78.8,28.2,68.1,14.5
2.3,Valid,ug/m3,1.0,5.0,4.86,Valid,ug/m3,2.155,0.0,28.3,Valid,C,1,0,75.1,Valid,ug/m3,1.0,0.0,79.1,Valid,%,1,0,2021-06-26 21:15:00,10.4733,79.1,28.3,75.1,7.3
11.5,Valid,ug/m3,1.0,5.0,7.23,Valid,ug/m3,2.155,0.0,28.4,Valid,C,1,0,59.9,Valid,ug/m3,1.0,0.0,79.1,Valid,%,1,0,2021-06-26 21:30:00,15.58065,79.1,28.4,59.9,16.5
-1.7,Valid,ug/m3,1.0,5.0,8.27,Valid,ug/m3,2.155,0.0,28.5,Valid,C,1,0,71.6,Valid,ug/m3,1.0,0.0,79.1,Valid,%,1,0,2021-06-26 21:45:00,17.821849999999998,79.1,28.5,71.6,3.3
-5.9,Valid,ug/m3,1.0,5.0,5.24,Valid,ug/m3,2.155,0.0,28.7,Valid,C,1,0,69.8,Valid,ug/m3,1.0,0.0,79.2,Valid,%,1,0,2021-06-26 22:00:00,11.2922,79.2,28.7,69.8,-0.9000000000000004
-5.3,Valid,ug/m3,1.0,5.0,5.22,Valid,ug/m3,2.155,0.0,28.8,Valid,C,1,0,65.0,Valid,ug/m3,1.0,0.0,79.2,Valid,%,1,0,2021-06-26 22:15:00,11.249099999999999,79.2,28.8,65.0,-0.2999999999999998
-6.0,Valid,ug/m3,1.0,5.0,6.26,Valid,ug/m3,2.155,0.0,28.9,Valid,C,1,0,74.3,Valid,ug/m3,1.0,0.0,79.5,Valid,%,1,0,2021-06-26 22:30:00,13.490299999999998,79.5,28.9,74.3,-1.0
-11.3,Less Than Concentration Limit,ug/m3,1.0,5.0,6.46,Valid,ug/m3,2.155,0.0,28.9,Valid,C,1,0,76.5,Valid,ug/m3,1.0,0.0,80.0,Valid,%,1,0,2021-06-26 22:45:00,13.921299999999999,80.0,28.9,76.5,-6.300000000000001
-8.9,Valid,ug/m3,1.0,5.0,6.16,Valid,ug/m3,2.155,0.0,29.0,Valid,C,1,0,67.8,Valid,ug/m3,1.0,0.0,80.3,Valid,%,1,0,2021-06-26 23:00:00,13.274799999999999,80.3,29.0,67.8,-3.9000000000000004
-12.8,Less Than Concentration Limit,ug/m3,1.0,5.0,6.42,Valid,ug/m3,2.155,0.0,29.1,Valid,C,1,0,66.8,Valid,ug/m3,1.0,0.0,80.6,Valid,%,1,0,2021-06-26 23:15:00,13.835099999999999,80.6,29.1,66.8,-7.800000000000001
-11.6,Less Than Concentration Limit,ug/m3,1.0,5.0,6.95,Valid,ug/m3,2.155,0.0,29.1,Valid,C,1,0,64.5,Valid,ug/m3,1.0,0.0,81.0,Valid,%,1,0,2021-06-26 23:30:00,14.97725,81.0,29.1,64.5,-6.6
-12.9,Less Than Concentration Limit,ug/m3,1.0,5.0,9.25,Valid,ug/m3,2.155,0.0,29.1,Valid,C,1,0,81.3,Valid,ug/m3,1.0,0.0,81.0,Valid,%,1,0,2021-06-26 23:45:00,19.93375,81.0,29.1,81.3,-7.9
-10.2,Less Than Concentration Limit,ug/m3,1.0,5.0,6.57,Valid,ug/m3,2.155,0.0,29.1,Valid,C,1,0,74.3,Valid,ug/m3,1.0,0.0,80.6,Valid,%,1,0,2021-06-27 00:00:00,14.158349999999999,80.6,29.1,74.3,-5.199999999999999
-9.0,Valid,ug/m3,1.0,5.0,5.83,Valid,ug/m3,2.155,0.0,29.1,Valid,C,1,0,64.7,Valid,ug/m3,1.0,0.0,80.4,Valid,%,1,0,2021-06-27 00:15:00,12.563649999999999,80.4,29.1,64.7,-4.0
-10.8,Less Than Concentration Limit,ug/m3,1.0,5.0,6.93,Valid,ug/m3,2.155,0.0,29.1,Valid,C,1,0,67.4,Valid,ug/m3,1.0,0.0,80.6,Valid,%,1,0,2021-06-27 00:30:00,14.934149999999997,80.6,29.1,67.4,-5.800000000000001
-9.6,Valid,ug/m3,1.0,5.0,8.08,Valid,ug/m3,2.155,0.0,29.1,Valid,C,1,0,61.8,Valid,ug/m3,1.0,0.0,80.5,Valid,%,1,0,2021-06-27 00:45:00,17.412399999999998,80.5,29.1,61.8,-4.6
-11.1,Less Than Concentration Limit,ug/m3,1.0,5.0,10.36,Valid,ug/m3,2.155,0.0,29.1,Valid,C,1,0,61.1,Valid,ug/m3,1.0,0.0,80.5,Valid,%,1,0,2021-06-27 01:00:00,22.325799999999997,80.5,29.1,61.1,-6.1
-9.1,Valid,ug/m3,1.0,5.0,10.77,Valid,ug/m3,2.155,0.0,29.2,Valid,C,1,0,61.8,Valid,ug/m3,1.0,0.0,80.8,Valid,%,1,0,2021-06-27 01:15:00,23.209349999999997,80.8,29.2,61.8,-4.1
-7.9,Valid,ug/m3,1.0,5.0,12.94,Valid,ug/m3,2.155,0.0,29.1,Valid,C,1,0,60.4,Valid,ug/m3,1.0,0.0,81.0,Valid,%,1,0,2021-06-27 01:30:00,27.885699999999996,81.0,29.1,60.4,-2.9000000000000004
-10.5,Less Than Concentration Limit,ug/m3,1.0,5.0,12.22,Valid,ug/m3,2.155,0.0,29.1,Valid,C,1,0,63.3,Valid,ug/m3,1.0,0.0,81.3,Valid,%,1,0,2021-06-27 01:45:00,26.3341,81.3,29.1,63.3,-5.5
-9.2,Valid,ug/m3,1.0,5.0,10.65,Valid,ug/m3,2.155,0.0,29.1,Valid,C,1,0,58.4,Valid,ug/m3,1.0,0.0,81.5,Valid,%,1,0,2021-06-27 02:00:00,22.95075,81.5,29.1,58.4,-4.199999999999999
-6.0,Valid,ug/m3,1.0,5.0,10.5,Valid,ug/m3,2.155,0.0,29.1,Valid,C,1,0,58.3,Valid,ug/m3,1.0,0.0,81.8,Valid,%,1,0,2021-06-27 02:15:00,22.627499999999998,81.8,29.1,58.3,-1.0
-7.8,Valid,ug/m3,1.0,5.0,10.9,Valid,ug/m3,2.155,0.0,29.0,Valid,C,1,0,57.3,Valid,ug/m3,1.0,0.0,82.2,Valid,%,1,0,2021-06-27 02:30:00,23.4895,82.2,29.0,57.3,-2.8
-3.8,Valid,ug/m3,1.0,5.0,14.78,Valid,ug/m3,2.155,0.0,29.0,Valid,C,1,0,57.3,Valid,ug/m3,1.0,0.0,82.6,Valid,%,1,0,2021-06-27 02:45:00,31.850899999999996,82.6,29.0,57.3,1.2000000000000002
-6.4,Valid,ug/m3,1.0,5.0,14.88,Valid,ug/m3,2.155,0.0,29.0,Valid,C,1,0,57.1,Valid,ug/m3,1.0,0.0,83.0,Valid,%,1,0,2021-06-27 03:00:00,32.0664,83.0,29.0,57.1,-1.4000000000000004
-9.0,Valid,ug/m3,1.0,5.0,14.16,Valid,ug/m3,2.155,0.0,28.9,Valid,C,1,0,56.7,Valid,ug/m3,1.0,0.0,83.4,Valid,%,1,0,2021-06-27 03:15:00,30.514799999999997,83.4,28.9,56.7,-4.0
-10.2,Less Than Concentration Limit,ug/m3,1.0,5.0,12.76,Valid,ug/m3,2.155,0.0,28.9,Valid,C,1,0,56.9,Valid,ug/m3,1.0,0.0,83.7,Valid,%,1,0,2021-06-27 03:30:00,27.497799999999998,83.7,28.9,56.9,-5.199999999999999
-6.4,Valid,ug/m3,1.0,5.0,11.07,Valid,ug/m3,2.155,0.0,28.9,Valid,C,1,0,56.4,Valid,ug/m3,1.0,0.0,83.9,Valid,%,1,0,2021-06-27 03:45:00,23.85585,83.9,28.9,56.4,-1.4000000000000004
-11.8,Less Than Concentration Limit,ug/m3,1.0,5.0,10.73,Valid,ug/m3,2.155,0.0,28.9,Valid,C,1,0,57.1,Valid,ug/m3,1.0,0.0,83.9,Valid,%,1,0,2021-06-27 04:00:00,23.12315,83.9,28.9,57.1,-6.800000000000001
-12.4,Less Than Concentration Limit,ug/m3,1.0,5.0,10.44,Valid,ug/m3,2.155,0.0,29.0,Valid,C,1,0,57.4,Valid,ug/m3,1.0,0.0,84.1,Valid,%,1,0,2021-06-27 04:15:00,22.498199999999997,84.1,29.0,57.4,-7.4
-12.0,Less Than Concentration Limit,ug/m3,1.0,5.0,10.0,Valid,ug/m3,2.155,0.0,28.9,Valid,C,1,0,56.9,Valid,ug/m3,1.0,0.0,84.2,Valid,%,1,0,2021-06-27 04:30:00,21.549999999999997,84.2,28.9,56.9,-7.0
-11.4,Less Than Concentration Limit,ug/m3,1.0,5.0,9.18,Valid,ug/m3,2.155,0.0,28.9,Valid,C,1,0,57.0,Valid,ug/m3,1.0,0.0,84.4,Valid,%,1,0,2021-06-27 04:45:00,19.782899999999998,84.4,28.9,57.0,-6.4
-8.3,Valid,ug/m3,1.0,5.0,9.05,Valid,ug/m3,2.155,0.0,28.9,Valid,C,1,0,55.0,Valid,ug/m3,1.0,0.0,84.5,Valid,%,1,0,2021-06-27 05:00:00,19.50275,84.5,28.9,55.0,-3.3000000000000007
-9.7,Valid,ug/m3,1.0,5.0,8.84,Valid,ug/m3,2.155,0.0,28.9,Valid,C,1,0,54.6,Valid,ug/m3,1.0,0.0,84.5,Valid,%,1,0,2021-06-27 05:15:00,19.050199999999997,84.5,28.9,54.6,-4.699999999999999
-13.8,Less Than Concentration Limit,ug/m3,1.0,5.0,9.47,Valid,ug/m3,2.155,0.0,28.9,Valid,C,1,0,54.7,Valid,ug/m3,1.0,0.0,84.3,Valid,%,1,0,2021-06-27 05:30:00,20.40785,84.3,28.9,54.7,-8.8
-12.0,Less Than Concentration Limit,ug/m3,1.0,5.0,9.86,Valid,ug/m3,2.155,0.0,28.9,Valid,C,1,0,53.3,Valid,ug/m3,1.0,0.0,84.1,Valid,%,1,0,2021-06-27 05:45:00,21.248299999999997,84.1,28.9,53.3,-7.0
-9.0,Valid,ug/m3,1.0,5.0,10.29,Valid,ug/m3,2.155,0.0,29.0,Valid,C,1,0,52.1,Valid,ug/m3,1.0,0.0,83.8,Valid,%,1,0,2021-06-27 06:00:00,22.174949999999995,83.8,29.0,52.1,-4.0
-11.1,Less Than Concentration Limit,ug/m3,1.0,5.0,10.94,Valid,ug/m3,2.155,0.0,29.1,Valid,C,1,0,53.1,Valid,ug/m3,1.0,0.0,83.5,Valid,%,1,0,2021-06-27 06:15:00,23.575699999999998,83.5,29.1,53.1,-6.1
-4.7,Valid,ug/m3,1.0,5.0,9.6,Valid,ug/m3,2.155,0.0,29.2,Valid,C,1,0,52.2,Valid,ug/m3,1.0,0.0,83.0,Valid,%,1,0,2021-06-27 06:30:00,20.688,83.0,29.2,52.2,0.2999999999999998
-0.2,Valid,ug/m3,1.0,5.0,8.25,Valid,ug/m3,2.155,0.0,29.4,Valid,C,1,0,48.7,Valid,ug/m3,1.0,0.0,82.3,Valid,%,1,0,2021-06-27 06:45:00,17.77875,82.3,29.4,48.7,4.8
10.7,Valid,ug/m3,1.0,5.0,7.84,Valid,ug/m3,2.155,0.0,29.7,Valid,C,1,0,45.9,Valid,ug/m3,1.0,0.0,81.3,Valid,%,1,0,2021-06-27 07:00:00,16.8952,81.3,29.7,45.9,15.7
11.5,Valid,ug/m3,1.0,5.0,8.86,Valid,ug/m3,2.155,0.0,30.0,Valid,C,1,0,44.4,Valid,ug/m3,1.0,0.0,80.5,Valid,%,1,0,2021-06-27 07:15:00,19.093299999999996,80.5,30.0,44.4,16.5
13.1,Valid,ug/m3,1.0,5.0,8.97,Valid,ug/m3,2.155,0.0,30.3,Valid,C,1,0,46.9,Valid,ug/m3,1.0,0.0,79.7,Valid,%,1,0,2021-06-27 07:30:00,19.33035,79.7,30.3,46.9,18.1
19.9,Valid,ug/m3,1.0,5.0,7.71,Valid,ug/m3,2.155,0.0,30.6,Valid,C,1,0,49.3,Valid,ug/m3,1.0,0.0,79.3,Valid,%,1,0,2021-06-27 07:45:00,16.61505,79.3,30.6,49.3,24.9
25.8,Valid,ug/m3,1.0,5.0,7.12,Valid,ug/m3,2.155,0.0,31.1,Valid,C,1,0,51.4,Valid,ug/m3,1.0,0.0,78.4,Valid,%,1,0,2021-06-27 08:00:00,15.343599999999999,78.4,31.1,51.4,30.8
37.2,Valid,ug/m3,1.0,5.0,7.08,Valid,ug/m3,2.155,0.0,31.6,Valid,C,1,0,57.5,Valid,ug/m3,1.0,0.0,77.5,Valid,%,1,0,2021-06-27 08:15:00,15.257399999999999,77.5,31.6,57.5,42.2
36.3,Valid,ug/m3,1.0,5.0,7.34,Valid,ug/m3,2.155,0.0,32.0,Valid,C,1,0,60.2,Valid,ug/m3,1.0,0.0,76.4,Valid,%,1,0,2021-06-27 08:30:00,15.817699999999999,76.4,32.0,60.2,41.3
43.7,Valid,ug/m3,1.0,5.0,6.95,Valid,ug/m3,2.155,0.0,32.6,Valid,C,1,0,64.7,Valid,ug/m3,1.0,0.0,75.5,Valid,%,1,0,2021-06-27 08:45:00,14.97725,75.5,32.6,64.7,48.7
65.1,Valid,ug/m3,1.0,5.0,5.69,Valid,ug/m3,2.155,0.0,33.1,Valid,C,1,0,63.5,Valid,ug/m3,1.0,0.0,73.5,Valid,%,1,0,2021-06-27 09:00:00,12.26195,73.5,33.1,63.5,70.1
70.1,Valid,ug/m3,1.0,5.0,4.71,Valid,ug/m3,2.155,0.0,33.6,Valid,C,1,0,65.6,Valid,ug/m3,1.0,0.0,72.0,Valid,%,1,0,2021-06-27 09:15:00,10.150049999999998,72.0,33.6,65.6,75.1
66.5,Valid,ug/m3,1.0,5.0,4.32,Valid,ug/m3,2.155,0.0,34.1,Valid,C,1,0,72.9,Valid,ug/m3,1.0,0.0,71.0,Valid,%,1,0,2021-06-27 09:30:00,9.3096,71.0,34.1,72.9,71.5
78.1,Valid,ug/m3,1.0,5.0,4.35,Valid,ug/m3,2.155,0.0,34.6,Valid,C,1,0,76.5,Valid,ug/m3,1.0,0.0,70.0,Valid,%,1,0,2021-06-27 09:45:00,9.374249999999998,70.0,34.6,76.5,83.1
87.3,Valid,ug/m3,1.0,5.0,4.32,Valid,ug/m3,2.155,0.0,35.2,Valid,C,1,0,83.8,Valid,ug/m3,1.0,0.0,68.7,Valid,%,1,0,2021-06-27 10:00:00,9.3096,68.7,35.2,83.8,92.3
98.4,Valid,ug/m3,1.0,5.0,4.2,Valid,ug/m3,2.155,0.0,35.6,Valid,C,1,0,86.4,Valid,ug/m3,1.0,0.0,67.7,Valid,%,1,0,2021-06-27 10:15:00,9.051,67.7,35.6,86.4,103.4
102.9,Valid,ug/m3,1.0,5.0,3.98,Valid,ug/m3,2.155,0.0,35.8,Valid,C,1,0,88.7,Valid,ug/m3,1.0,0.0,66.8,Valid,%,1,0,2021-06-27 10:30:00,8.576899999999998,66.8,35.8,88.7,107.9
101.7,Valid,ug/m3,1.0,5.0,3.87,Valid,ug/m3,2.155,0.0,36.1,Valid,C,1,0,94.6,Valid,ug/m3,1.0,0.0,66.1,Valid,%,1,0,2021-06-27 10:45:00,8.33985,66.1,36.1,94.6,106.7
96.1,Valid,ug/m3,1.0,5.0,3.54,Valid,ug/m3,2.155,0.0,36.4,Valid,C,1,0,96.3,Valid,ug/m3,1.0,0.0,64.9,Valid,%,1,0,2021-06-27 11:00:00,7.628699999999999,64.9,36.4,96.3,101.1
101.0,Valid,ug/m3,1.0,5.0,3.65,Valid,ug/m3,2.155,0.0,36.6,Valid,C,1,0,99.5,Valid,ug/m3,1.0,0.0,63.9,Valid,%,1,0,2021-06-27 11:15:00,7.865749999999999,63.9,36.6,99.5,106.0
106.9,Valid,ug/m3,1.0,5.0,3.46,Valid,ug/m3,2.155,0.0,36.8,Valid,C,1,0,103.1,Valid,ug/m3,1.0,0.0,63.2,Valid,%,1,0,2021-06-27 11:30:00,7.456299999999999,63.2,36.8,103.1,111.9
99.4,Valid,ug/m3,1.0,5.0,3.45,Valid,ug/m3,2.155,0.0,37.0,Valid,C,1,0,110.0,Valid,ug/m3,1.0,0.0,63.3,Valid,%,1,0,2021-06-27 11:45:00,7.434749999999999,63.3,37.0,110.0,104.4
113.8,Valid,ug/m3,1.0,5.0,3.33,Valid,ug/m3,2.155,0.0,37.3,Valid,C,1,0,110.0,Valid,ug/m3,1.0,0.0,62.0,Valid,%,1,0,2021-06-27 12:00:00,7.17615,62.0,37.3,110.0,118.8
109.5,Valid,ug/m3,1.0,5.0,3.36,Valid,ug/m3,2.155,0.0,37.5,Valid,C,1,0,119.0,Valid,ug/m3,1.0,0.0,61.6,Valid,%,1,0,2021-06-27 12:15:00,7.240799999999999,61.6,37.5,119.0,114.5
105.8,Valid,ug/m3,1.0,5.0,3.32,Valid,ug/m3,2.155,0.0,37.7,Valid,C,1,0,122.8,Valid,ug/m3,1.0,0.0,61.8,Valid,%,1,0,2021-06-27 12:30:00,7.154599999999999,61.8,37.7,122.8,110.8
102.6,Valid,ug/m3,1.0,5.0,3.3,Valid,ug/m3,2.155,0.0,38.2,Valid,C,1,0,132.5,Valid,ug/m3,1.0,0.0,60.8,Valid,%,1,0,2021-06-27 12:45:00,7.111499999999999,60.8,38.2,132.5,107.6
109.9,Valid,ug/m3,1.0,5.0,3.19,Valid,ug/m3,2.155,0.0,38.7,Valid,C,1,0,139.2,Valid,ug/m3,1.0,0.0,59.7,Valid,%,1,0,2021-06-27 13:00:00,6.8744499999999995,59.7,38.7,139.2,114.9
116.5,Valid,ug/m3,1.0,5.0,3.22,Valid,ug/m3,2.155,0.0,39.0,Valid,C,1,0,147.0,Valid,ug/m3,1.0,0.0,58.7,Valid,%,1,0,2021-06-27 13:15:00,6.9391,58.7,39.0,147.0,121.5
122.7,Valid,ug/m3,1.0,5.0,3.22,Valid,ug/m3,2.155,0.0,39.0,Valid,C,1,0,147.2,Valid,ug/m3,1.0,0.0,58.1,Valid,%,1,0,2021-06-27 13:30:00,6.9391,58.1,39.0,147.2,127.7
121.1,Valid,ug/m3,1.0,5.0,3.25,Valid,ug/m3,2.155,0.0,39.0,Valid,C,1,0,149.0,Valid,ug/m3,1.0,0.0,57.8,Valid,%,1,0,2021-06-27 13:45:00,7.003749999999999,57.8,39.0,149.0,126.1
119.0,Valid,ug/m3,1.0,5.0,3.35,Valid,ug/m3,2.155,0.0,39.1,Valid,C,1,0,153.7,Valid,ug/m3,1.0,0.0,57.9,Valid,%,1,0,2021-06-27 14:00:00,7.21925,57.9,39.1,153.7,124.0
119.7,Valid,ug/m3,1.0,5.0,3.42,Valid,ug/m3,2.155,0.0,39.3,Valid,C,1,0,157.7,Valid,ug/m3,1.0,0.0,57.7,Valid,%,1,0,2021-06-27 14:15:00,7.370099999999999,57.7,39.3,157.7,124.7
122.6,Valid,ug/m3,1.0,5.0,3.27,Valid,ug/m3,2.155,0.0,39.7,Valid,C,1,0,164.1,Valid,ug/m3,1.0,0.0,56.6,Valid,%,1,0,2021-06-27 14:30:00,7.046849999999999,56.6,39.7,164.1,127.6
132.2,Valid,ug/m3,1.0,5.0,3.31,Valid,ug/m3,2.155,0.0,40.0,Valid,C,1,0,173.6,Valid,ug/m3,1.0,0.0,56.0,Valid,%,1,0,2021-06-27 14:45:00,7.13305,56.0,40.0,173.6,137.2
136.7,Valid,ug/m3,1.0,5.0,3.39,Valid,ug/m3,2.155,0.0,40.1,Valid,C,1,0,177.5,Valid,ug/m3,1.0,0.0,55.4,Valid,%,1,0,2021-06-27 15:00:00,7.3054499999999996,55.4,40.1,177.5,141.7
138.4,Valid,ug/m3,1.0,5.0,3.48,Valid,ug/m3,2.155,0.0,40.2,Valid,C,1,0,180.3,Valid,ug/m3,1.0,0.0,54.9,Valid,%,1,0,2021-06-27 15:15:00,7.4994,54.9,40.2,180.3,143.4
137.0,Valid,ug/m3,1.0,5.0,3.33,Valid,ug/m3,2.155,0.0,40.3,Valid,C,1,0,183.0,Valid,ug/m3,1.0,0.0,54.4,Valid,%,1,0,2021-06-27 15:30:00,7.17615,54.4,40.3,183.0,142.0
127.4,Valid,ug/m3,1.0,5.0,3.68,Valid,ug/m3,2.155,0.0,40.4,Valid,C,1,0,194.3,Valid,ug/m3,1.0,0.0,54.8,Valid,%,1,0,2021-06-27 15:45:00,7.9304,54.8,40.4,194.3,132.4
140.4,Valid,ug/m3,1.0,5.0,3.57,Valid,ug/m3,2.155,0.0,40.6,Valid,C,1,0,193.6,Valid,ug/m3,1.0,0.0,54.8,Valid,%,1,0,2021-06-27 16:00:00,7.693349999999999,54.8,40.6,193.6,145.4
140.4,Valid,ug/m3,1.0,5.0,3.61,Valid,ug/m3,2.155,0.0,40.7,Valid,C,1,0,196.6,Valid,ug/m3,1.0,0.0,54.6,Valid,%,1,0,2021-06-27 16:15:00,7.779549999999999,54.6,40.7,196.6,145.4
149.7,Valid,ug/m3,1.0,5.0,3.61,Valid,ug/m3,2.155,0.0,40.8,Valid,C,1,0,195.9,Valid,ug/m3,1.0,0.0,54.2,Valid,%,1,0,2021-06-27 16:30:00,7.779549999999999,54.2,40.8,195.9,154.7
137.9,Valid,ug/m3,1.0,5.0,4.23,Valid,ug/m3,2.155,0.0,40.7,Valid,C,1,0,199.1,Valid,ug/m3,1.0,0.0,54.6,Valid,%,1,0,2021-06-27 16:45:00,9.11565,54.6,40.7,199.1,142.9
159.0,Valid,ug/m3,1.0,5.0,4.24,Valid,ug/m3,2.155,0.0,40.8,Valid,C,1,0,198.7,Valid,ug/m3,1.0,0.0,54.2,Valid,%,1,0,2021-06-27 17:00:00,9.1372,54.2,40.8,198.7,164.0
157.9,Valid,ug/m3,1.0,5.0,4.24,Valid,ug/m3,2.155,0.0,40.5,Valid,C,1,0,195.4,Valid,ug/m3,1.0,0.0,54.3,Valid,%,1,0,2021-06-27 17:15:00,9.1372,54.3,40.5,195.4,162.9
137.5,Valid,ug/m3,1.0,5.0,4.79,Valid,ug/m3,2.155,0.0,39.8,Valid,C,1,0,185.1,Valid,ug/m3,1.0,0.0,55.0,Valid,%,1,0,2021-06-27 17:30:00,10.32245,55.0,39.8,185.1,142.5
120.5,Valid,ug/m3,1.0,5.0,4.99,Valid,ug/m3,2.155,0.0,39.2,Valid,C,1,0,176.8,Valid,ug/m3,1.0,0.0,56.0,Valid,%,1,0,2021-06-27 17:45:00,10.753449999999999,56.0,39.2,176.8,125.5
126.9,Valid,ug/m3,1.0,5.0,5.04,Valid,ug/m3,2.155,0.0,38.7,Valid,C,1,0,162.8,Valid,ug/m3,1.0,0.0,56.7,Valid,%,1,0,2021-06-27 18:00:00,10.861199999999998,56.7,38.7,162.8,131.9
106.9,Valid,ug/m3,1.0,5.0,5.68,Valid,ug/m3,2.155,0.0,38.2,Valid,C,1,0,156.5,Valid,ug/m3,1.0,0.0,57.5,Valid,%,1,0,2021-06-27 18:15:00,12.240399999999998,57.5,38.2,156.5,111.9
96.2,Valid,ug/m3,1.0,5.0,6.32,Valid,ug/m3,2.155,0.0,37.7,Valid,C,1,0,149.3,Valid,ug/m3,1.0,0.0,58.4,Valid,%,1,0,2021-06-27 18:30:00,13.6196,58.4,37.7,149.3,101.2
88.2,Valid,ug/m3,1.0,5.0,6.55,Valid,ug/m3,2.155,0.0,37.3,Valid,C,1,0,143.5,Valid,ug/m3,1.0,0.0,59.2,Valid,%,1,0,2021-06-27 18:45:00,14.115249999999998,59.2,37.3,143.5,93.2
71.4,Valid,ug/m3,1.0,5.0,7.69,Valid,ug/m3,2.155,0.0,36.9,Valid,C,1,0,142.2,Valid,ug/m3,1.0,0.0,59.8,Valid,%,1,0,2021-06-27 19:00:00,16.57195,59.8,36.9,142.2,76.4
67.7,Valid,ug/m3,1.0,5.0,7.98,Valid,ug/m3,2.155,0.0,36.6,Valid,C,1,0,135.2,Valid,ug/m3,1.0,0.0,60.5,Valid,%,1,0,2021-06-27 19:15:00,17.1969,60.5,36.6,135.2,72.7
65.1,Valid,ug/m3,1.0,5.0,7.89,Valid,ug/m3,2.155,0.0,36.3,Valid,C,1,0,128.3,Valid,ug/m3,1.0,0.0,61.2,Valid,%,1,0,2021-06-27 19:30:00,17.00295,61.2,36.3,128.3,70.1
52.6,Valid,ug/m3,1.0,5.0,8.32,Valid,ug/m3,2.155,0.0,36.0,Valid,C,1,0,130.1,Valid,ug/m3,1.0,0.0,62.0,Valid,%,1,0,2021-06-27 19:45:00,17.9296,62.0,36.0,130.1,57.6
46.1,Valid,ug/m3,1.0,5.0,8.41,Valid,ug/m3,2.155,0.0,35.8,Valid,C,1,0,127.2,Valid,ug/m3,1.0,0.0,62.8,Valid,%,1,0,2021-06-27 20:00:00,18.123549999999998,62.8,35.8,127.2,51.1
40.5,Valid,ug/m3,1.0,5.0,8.18,Valid,ug/m3,2.155,0.0,35.5,Valid,C,1,0,122.5,Valid,ug/m3,1.0,0.0,63.3,Valid,%,1,0,2021-06-27 20:15:00,17.627899999999997,63.3,35.5,122.5,45.5
43.0,Valid,ug/m3,1.0,5.0,7.77,Valid,ug/m3,2.155,0.0,35.3,Valid,C,1,0,115.5,Valid,ug/m3,1.0,0.0,63.7,Valid,%,1,0,2021-06-27 20:30:00,16.744349999999997,63.7,35.3,115.5,48.0
47.4,Valid,ug/m3,1.0,5.0,7.56,Valid,ug/m3,2.155,0.0,35.1,Valid,C,1,0,109.2,Valid,ug/m3,1.0,0.0,64.0,Valid,%,1,0,2021-06-27 20:45:00,16.2918,64.0,35.1,109.2,52.4
