HUM-PreScaled,HUM-PreScaledFlags,HUM-Unit,HUM-Slope,HUM-Offset,PM2.5-PreScaled,PM2.5-PreScaledFlags,PM2.5-Unit,PM2.5-Slope,PM2.5-Offset,TEMP-PreScaled,TEMP-PreScaledFlags,TEMP-Unit,TEMP-Slope,TEMP-Offset,NO2-PreScaled,NO2-PreScaledFlags,NO2-Unit,NO2-Slope,NO2-Offset,O3-PreScaled,O3-PreScaledFlags,O3-Unit,O3-Slope,O3-Offset,datetime,PM2_5,humidity,temp,NO2,O3
82.5,Valid,%,1,0,36.61,Valid,ug/m3,1.248,0.0,22.2,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 03:00:00,45.68928,82.5,22.2,,
82.7,Valid,%,1,0,36.73,Valid,ug/m3,1.248,0.0,22.2,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 03:15:00,45.83904,82.7,22.2,,
83.0,Valid,%,1,0,37.11,Valid,ug/m3,1.248,0.0,22.1,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 03:30:00,46.31328,83.0,22.1,,
83.3,Valid,%,1,0,37.95,Valid,ug/m3,1.248,0.0,22.1,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 03:45:00,47.3616,83.3,22.1,,
83.4,Valid,%,1,0,39.36,PM25 Greater Than PM10,ug/m3,1.248,0.0,22.1,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 04:00:00,49.12128,83.4,22.1,,
83.7,Valid,%,1,0,41.21,Valid,ug/m3,1.248,0.0,22.0,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 04:15:00,51.430080000000004,83.7,22.0,,
84.1,Valid,%,1,0,43.1,Valid,ug/m3,1.248,0.0,22.0,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 04:30:00,53.7888,84.1,22.0,,
84.3,Valid,%,1,0,42.85,Valid,ug/m3,1.248,0.0,21.9,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 04:45:00,53.476800000000004,84.3,21.9,,
84.6,Valid,%,1,0,44.77,Valid,ug/m3,1.248,0.0,21.9,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 05:00:00,55.872960000000006,84.6,21.9,,
84.9,Valid,%,1,0,44.44,Valid,ug/m3,1.248,0.0,21.8,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 05:15:00,55.461119999999994,84.9,21.8,,
85.2,Valid,%,1,0,49.48,Valid,ug/m3,1.248,0.0,21.8,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 05:30:00,61.751039999999996,85.2,21.8,,
85.4,Valid,%,1,0,50.64,Valid,ug/m3,1.248,0.0,21.7,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 05:45:00,63.19872,85.4,21.7,,
85.6,Valid,%,1,0,54.79,Valid,ug/m3,1.248,0.0,21.7,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 06:00:00,68.37792,85.6,21.7,,
85.8,Valid,%,1,0,60.42,Valid,ug/m3,1.248,0.0,21.7,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 06:15:00,75.40416,85.8,21.7,,
86.0,Valid,%,1,0,65.8,Valid,ug/m3,1.248,0.0,21.7,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 06:30:00,82.1184,86.0,21.7,,
86.1,Valid,%,1,0,65.85,Valid,ug/m3,1.248,0.0,21.6,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 06:45:00,82.18079999999999,86.1,21.6,,
86.1,Valid,%,1,0,65.26,Valid,ug/m3,1.248,0.0,21.7,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-02-24 07:00:00,81.44448000000001,86.1,21.7,,
91.8,Valid,%,1,0,48.73,Valid,ug/m3,1.248,0.0,23.2,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 09:15:00,60.815039999999996,91.8,23.2,,
91.2,Valid,%,1,0,43.09,Valid,ug/m3,1.248,0.0,23.5,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 09:30:00,53.776320000000005,91.2,23.5,,
91.0,Valid,%,1,0,42.92,Valid,ug/m3,1.248,0.0,23.7,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 09:45:00,53.56416,91.0,23.7,,
90.7,Valid,%,1,0,43.95,Valid,ug/m3,1.248,0.0,24.0,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 10:00:00,54.8496,90.7,24.0,,
90.2,Valid,%,1,0,43.39,Valid,ug/m3,1.248,0.0,24.2,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 10:15:00,54.15072,90.2,24.2,,
90.2,Valid,%,1,0,42.61,Valid,ug/m3,1.248,0.0,24.3,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 10:30:00,53.177279999999996,90.2,24.3,,
90.3,Valid,%,1,0,45.45,Valid,ug/m3,1.248,0.0,24.4,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 10:45:00,56.7216,90.3,24.4,,
90.0,Valid,%,1,0,41.09,Valid,ug/m3,1.248,0.0,24.5,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 11:00:00,51.28032,90.0,24.5,,
89.8,Valid,%,1,0,43.71,Valid,ug/m3,1.248,0.0,24.6,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 11:15:00,54.55008,89.8,24.6,,
89.7,Valid,%,1,0,48.03,Valid,ug/m3,1.248,0.0,24.7,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 11:30:00,59.94144,89.7,24.7,,
89.7,Valid,%,1,0,50.24,Valid,ug/m3,1.248,0.0,24.8,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 11:45:00,62.69952,89.7,24.8,,
89.9,Valid,%,1,0,53.15,Valid,ug/m3,1.248,0.0,25.0,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 12:00:00,66.3312,89.9,25.0,,
89.5,Valid,%,1,0,53.73,Valid,ug/m3,1.248,0.0,25.5,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 12:15:00,67.05503999999999,89.5,25.5,,
88.7,Valid,%,1,0,48.95,Valid,ug/m3,1.248,0.0,25.9,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 12:30:00,61.089600000000004,88.7,25.9,,
87.8,Valid,%,1,0,44.72,Valid,ug/m3,1.248,0.0,26.2,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 12:45:00,55.810559999999995,87.8,26.2,,
87.5,Valid,%,1,0,42.35,Valid,ug/m3,1.248,0.0,26.4,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 13:00:00,52.8528,87.5,26.4,,
87.2,Valid,%,1,0,40.0,Valid,ug/m3,1.248,0.0,26.8,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 13:15:00,49.92,87.2,26.8,,
86.4,Valid,%,1,0,35.51,Valid,ug/m3,1.248,0.0,27.1,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 13:30:00,44.31648,86.4,27.1,,
85.8,Valid,%,1,0,32.2,Valid,ug/m3,1.248,0.0,27.2,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 13:45:00,40.1856,85.8,27.2,,
85.3,Valid,%,1,0,23.61,Valid,ug/m3,1.248,0.0,27.3,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 14:00:00,29.46528,85.3,27.3,,
85.1,Valid,%,1,0,21.42,Valid,ug/m3,1.248,0.0,27.2,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 14:15:00,26.73216,85.1,27.2,,
85.3,Valid,%,1,0,19.8,Valid,ug/m3,1.248,0.0,27.0,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 14:30:00,24.7104,85.3,27.0,,
85.4,Valid,%,1,0,18.88,Valid,ug/m3,1.248,0.0,26.9,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 14:45:00,23.56224,85.4,26.9,,
85.4,Valid,%,1,0,19.09,Valid,ug/m3,1.248,0.0,26.9,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 15:00:00,23.82432,85.4,26.9,,
85.3,Valid,%,1,0,18.87,Valid,ug/m3,1.248,0.0,26.8,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 15:15:00,23.549760000000003,85.3,26.8,,
85.1,Valid,%,1,0,15.99,Valid,ug/m3,1.248,0.0,26.8,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 15:30:00,19.95552,85.1,26.8,,
85.0,Valid,%,1,0,15.33,Valid,ug/m3,1.248,0.0,26.7,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 15:45:00,19.13184,85.0,26.7,,
84.9,Valid,%,1,0,15.72,Valid,ug/m3,1.248,0.0,26.7,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 16:00:00,19.618560000000002,84.9,26.7,,
84.7,Valid,%,1,0,17.11,Valid,ug/m3,1.248,0.0,26.7,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 16:15:00,21.353279999999998,84.7,26.7,,
84.8,Valid,%,1,0,17.36,Valid,ug/m3,1.248,0.0,26.6,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 16:30:00,21.66528,84.8,26.6,,
84.9,Valid,%,1,0,20.74,Valid,ug/m3,1.248,0.0,26.5,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 16:45:00,25.883519999999997,84.9,26.5,,
85.0,Valid,%,1,0,21.06,Valid,ug/m3,1.248,0.0,26.4,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 17:00:00,26.28288,85.0,26.4,,
85.3,Valid,%,1,0,22.37,Valid,ug/m3,1.248,0.0,26.2,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 17:15:00,27.91776,85.3,26.2,,
85.6,Valid,%,1,0,24.3,Valid,ug/m3,1.248,0.0,26.0,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 17:30:00,30.3264,85.6,26.0,,
85.7,Valid,%,1,0,24.06,Valid,ug/m3,1.248,0.0,25.8,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 17:45:00,30.02688,85.7,25.8,,
85.9,Valid,%,1,0,22.44,Valid,ug/m3,1.248,0.0,25.7,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 18:00:00,28.00512,85.9,25.7,,
86.2,Valid,%,1,0,22.69,Valid,ug/m3,1.248,0.0,25.5,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 18:15:00,28.317120000000003,86.2,25.5,,
86.4,Valid,%,1,0,22.75,Valid,ug/m3,1.248,0.0,25.4,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 18:30:00,28.392,86.4,25.4,,
86.5,Valid,%,1,0,21.9,Valid,ug/m3,1.248,0.0,25.2,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 18:45:00,27.3312,86.5,25.2,,
86.6,Valid,%,1,0,24.34,Valid,ug/m3,1.248,0.0,25.2,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 19:00:00,30.37632,86.6,25.2,,
86.8,Valid,%,1,0,26.32,Valid,ug/m3,1.248,0.0,25.1,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 19:15:00,32.84736,86.8,25.1,,
87.0,Valid,%,1,0,24.69,Valid,ug/m3,1.248,0.0,25.0,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 19:30:00,30.81312,87.0,25.0,,
87.1,Valid,%,1,0,24.05,Valid,ug/m3,1.248,0.0,25.0,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 19:45:00,30.014400000000002,87.1,25.0,,
87.2,Valid,%,1,0,22.3,Valid,ug/m3,1.248,0.0,24.9,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 20:00:00,27.8304,87.2,24.9,,
87.2,Valid,%,1,0,20.88,Valid,ug/m3,1.248,0.0,24.8,Valid,C,1,0,,Stabilising,,,,,Stabilising,,,,2021-03-09 20:15:00,26.058239999999998,87.2,24.8,,
87.4,Valid,%,1,0,19.94,Valid,ug/m3,1.248,0.0,24.7,Valid,C,1,0,28.6,Rebased,ug/m3,1.1740000000000002,0.0,10.5,Rebased,ug/m3,1.163,15.744000000000002,2021-03-09 20:30:00,24.88512,87.4,24.7,33.57640000000001,27.9555
87.5,Valid,%,1,0,21.1,Valid,ug/m3,1.248,0.0,24.6,Valid,C,1,0,28.3,Rebased,ug/m3,1.1740000000000002,0.0,8.7,Rebased,ug/m3,1.163,15.744000000000002,2021-03-09 20:45:00,26.332800000000002,87.5,24.6,33.2242,25.8621
87.6,Valid,%,1,0,23.31,Valid,ug/m3,1.248,0.0,24.6,Valid,C,1,0,29.2,Rebased,ug/m3,1.1740000000000002,0.0,2.1,Rebased,ug/m3,1.163,15.744000000000002,2021-03-09 21:00:00,29.09088,87.6,24.6,34.280800000000006,18.186300000000003
87.6,Valid,%,1,0,29.43,Valid,ug/m3,1.248,0.0,24.6,Valid,C,1,0,29.5,Rebased,ug/m3,1.1740000000000002,0.0,1.7,Rebased,ug/m3,1.163,15.744000000000002,2021-03-09 21:15:00,36.72864,87.6,24.6,34.633,17.7211
87.5,Valid,%,1,0,29.46,Valid,ug/m3,1.248,0.0,24.5,Valid,C,1,0,29.4,Rebased,ug/m3,1.1740000000000002,0.0,4.6,Rebased,ug/m3,1.163,15.744000000000002,2021-03-09 21:30:00,36.76608,87.5,24.5,34.515600000000006,21.0938
87.6,Valid,%,1,0,27.9,Valid,ug/m3,1.248,0.0,24.4,Valid,C,1,0,27.4,Rebased,ug/m3,1.1740000000000002,0.0,12.5,Rebased,ug/m3,1.163,15.744000000000002,2021-03-09 21:45:00,34.819199999999995,87.6,24.4,32.1676,30.2815
87.7,Valid,%,1,0,28.56,Valid,ug/m3,1.248,0.0,24.4,Valid,C,1,0,32.0,Rebased,ug/m3,1.1740000000000002,0.0,3.1,Rebased,ug/m3,1.163,15.744000000000002,2021-03-09 22:00:00,35.64288,87.7,24.4,37.568000000000005,19.349300000000003
87.8,Valid,%,1,0,27.46,Valid,ug/m3,1.248,0.0,24.3,Valid,C,1,0,31.4,Rebased,ug/m3,1.1740000000000002,0.0,6.5,Rebased,ug/m3,1.163,15.744000000000002,2021-03-09 22:15:00,34.27008,87.8,24.3,36.863600000000005,23.3035
87.9,Valid,%,1,0,27.45,Valid,ug/m3,1.248,0.0,24.2,Valid,C,1,0,29.7,Rebased,ug/m3,1.1740000000000002,0.0,7.0,Rebased,ug/m3,1.163,15.744000000000002,2021-03-09 22:30:00,34.2576,87.9,24.2,34.8678,23.885
88.0,Valid,%,1,0,28.75,Valid,ug/m3,1.248,0.0,24.1,Valid,C,1,0,26.5,Rebased,ug/m3,1.1740000000000002,0.0,9.9,Rebased,ug/m3,1.163,15.744000000000002,2021-03-09 22:45:00,35.88,88.0,24.1,31.111000000000004,27.2577
88.0,Valid,%,1,0,28.6,Valid,ug/m3,1.248,0.0,24.1,Valid,C,1,0,26.3,Rebased,ug/m3,1.1740000000000002,0.0,12.8,Rebased,ug/m3,1.163,15.744000000000002,2021-03-09 23:00:00,35.6928,88.0,24.1,30.876200000000004,30.6304
88.0,Valid,%,1,0,29.73,Valid,ug/m3,1.248,0.0,24.0,Valid,C,1,0,28.8,Rebased,ug/m3,1.1740000000000002,0.0,10.2,Rebased,ug/m3,1.163,15.744000000000002,2021-03-09 23:15:00,37.10304,88.0,24.0,33.81120000000001,27.6066
88.2,Valid,%,1,0,30.07,Valid,ug/m3,1.248,0.0,23.9,Valid,C,1,0,26.5,Rebased,ug/m3,1.1740000000000002,0.0,10.6,Rebased,ug/m3,1.163,15.744000000000002,2021-03-09 23:30:00,37.52736,88.2,23.9,31.111000000000004,28.071800000000003
88.2,Valid,%,1,0,30.8,Valid,ug/m3,1.248,0.0,23.8,Valid,C,1,0,24.8,Rebased,ug/m3,1.1740000000000002,0.0,15.2,Rebased,ug/m3,1.163,15.744000000000002,2021-03-09 23:45:00,38.4384,88.2,23.8,29.115200000000005,33.4216
88.3,Valid,%,1,0,30.68,Valid,ug/m3,1.248,0.0,23.8,Valid,C,1,0,30.9,Rebased,ug/m3,1.1740000000000002,0.0,6.0,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 00:00:00,38.28864,88.3,23.8,36.2766,22.722
88.3,Valid,%,1,0,27.09,Valid,ug/m3,1.248,0.0,23.7,Valid,C,1,0,27.1,Rebased,ug/m3,1.1740000000000002,0.0,15.0,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 00:15:00,33.80832,88.3,23.7,31.815400000000007,33.189
88.4,Valid,%,1,0,27.0,Valid,ug/m3,1.248,0.0,23.7,Valid,C,1,0,31.1,Rebased,ug/m3,1.1740000000000002,0.0,7.2,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 00:30:00,33.696,88.4,23.7,36.51140000000001,24.117600000000003
88.5,Valid,%,1,0,25.1,Valid,ug/m3,1.248,0.0,23.6,Valid,C,1,0,27.8,Rebased,ug/m3,1.1740000000000002,0.0,11.1,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 00:45:00,31.324800000000003,88.5,23.6,32.63720000000001,28.6533
88.3,Valid,%,1,0,23.68,Valid,ug/m3,1.248,0.0,23.6,Valid,C,1,0,27.0,Rebased,ug/m3,1.1740000000000002,0.0,19.2,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 01:00:00,29.55264,88.3,23.6,31.698000000000004,38.0736
88.3,Valid,%,1,0,23.97,Valid,ug/m3,1.248,0.0,23.6,Valid,C,1,0,29.7,Rebased,ug/m3,1.1740000000000002,0.0,10.6,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 01:15:00,29.914559999999998,88.3,23.6,34.8678,28.071800000000003
88.5,Valid,%,1,0,22.67,Valid,ug/m3,1.248,0.0,23.5,Valid,C,1,0,27.1,Rebased,ug/m3,1.1740000000000002,0.0,15.5,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 01:30:00,28.292160000000003,88.5,23.5,31.815400000000007,33.770500000000006
88.6,Valid,%,1,0,24.15,Valid,ug/m3,1.248,0.0,23.4,Valid,C,1,0,28.4,Rebased,ug/m3,1.1740000000000002,0.0,10.1,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 01:45:00,30.1392,88.6,23.4,33.3416,27.4903
88.7,Valid,%,1,0,22.53,Valid,ug/m3,1.248,0.0,23.4,Valid,C,1,0,24.9,Rebased,ug/m3,1.1740000000000002,0.0,16.9,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 02:00:00,28.117440000000002,88.7,23.4,29.2326,35.3987
88.7,Valid,%,1,0,22.07,Valid,ug/m3,1.248,0.0,23.3,Valid,C,1,0,23.9,Rebased,ug/m3,1.1740000000000002,0.0,16.7,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 02:15:00,27.54336,88.7,23.3,28.058600000000002,35.1661
88.8,Valid,%,1,0,25.06,Valid,ug/m3,1.248,0.0,23.3,Valid,C,1,0,26.1,Rebased,ug/m3,1.1740000000000002,0.0,8.8,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 02:30:00,31.27488,88.8,23.3,30.641400000000004,25.9784
88.8,Valid,%,1,0,24.65,Valid,ug/m3,1.248,0.0,23.2,Valid,C,1,0,24.4,Rebased,ug/m3,1.1740000000000002,0.0,21.2,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 02:45:00,30.763199999999998,88.8,23.2,28.6456,40.3996
88.9,Valid,%,1,0,25.08,Valid,ug/m3,1.248,0.0,23.2,Valid,C,1,0,23.7,Rebased,ug/m3,1.1740000000000002,0.0,18.7,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 03:00:00,31.299839999999996,88.9,23.2,27.823800000000002,37.4921
89.0,Valid,%,1,0,26.38,Valid,ug/m3,1.248,0.0,23.2,Valid,C,1,0,23.7,Rebased,ug/m3,1.1740000000000002,0.0,20.0,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 03:15:00,32.92224,89.0,23.2,27.823800000000002,39.004000000000005
89.1,Valid,%,1,0,27.29,Valid,ug/m3,1.248,0.0,23.1,Valid,C,1,0,22.7,Rebased,ug/m3,1.1740000000000002,0.0,18.5,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 03:30:00,34.057919999999996,89.1,23.1,26.649800000000003,37.2595
89.1,Valid,%,1,0,28.5,Valid,ug/m3,1.248,0.0,23.1,Valid,C,1,0,23.8,Rebased,ug/m3,1.1740000000000002,0.0,16.0,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 03:45:00,35.568,89.1,23.1,27.941200000000006,34.352000000000004
89.1,Valid,%,1,0,30.43,Valid,ug/m3,1.248,0.0,23.1,Valid,C,1,0,24.2,Rebased,ug/m3,1.1740000000000002,0.0,15.8,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 04:00:00,37.976639999999996,89.1,23.1,28.410800000000002,34.119400000000006
89.3,Valid,%,1,0,30.56,Valid,ug/m3,1.248,0.0,23.0,Valid,C,1,0,24.1,Rebased,ug/m3,1.1740000000000002,0.0,18.4,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 04:15:00,38.13888,89.3,23.0,28.293400000000005,37.1432
89.5,Valid,%,1,0,34.57,Valid,ug/m3,1.248,0.0,22.9,Valid,C,1,0,24.1,Rebased,ug/m3,1.1740000000000002,0.0,15.9,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 04:30:00,43.14336,89.5,22.9,28.293400000000005,34.2357
89.7,Valid,%,1,0,33.02,Valid,ug/m3,1.248,0.0,22.8,Valid,C,1,0,22.8,Rebased,ug/m3,1.1740000000000002,0.0,21.6,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 04:45:00,41.208960000000005,89.7,22.8,26.767200000000006,40.8648
89.9,Valid,%,1,0,32.45,Valid,ug/m3,1.248,0.0,22.8,Valid,C,1,0,22.5,Rebased,ug/m3,1.1740000000000002,0.0,20.1,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 05:00:00,40.497600000000006,89.9,22.8,26.415000000000003,39.12030000000001
90.0,Valid,%,1,0,33.55,Valid,ug/m3,1.248,0.0,22.8,Valid,C,1,0,23.5,Rebased,ug/m3,1.1740000000000002,0.0,20.0,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 05:15:00,41.8704,90.0,22.8,27.589000000000002,39.004000000000005
90.1,Valid,%,1,0,33.32,Valid,ug/m3,1.248,0.0,22.7,Valid,C,1,0,22.9,Rebased,ug/m3,1.1740000000000002,0.0,24.6,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 05:30:00,41.58336,90.1,22.7,26.884600000000002,44.35380000000001
90.2,Valid,%,1,0,33.39,Valid,ug/m3,1.248,0.0,22.7,Valid,C,1,0,23.1,Rebased,ug/m3,1.1740000000000002,0.0,21.0,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 05:45:00,41.67072,90.2,22.7,27.119400000000006,40.167
90.3,Valid,%,1,0,36.38,Valid,ug/m3,1.248,0.0,22.7,Valid,C,1,0,23.3,Rebased,ug/m3,1.1740000000000002,0.0,23.0,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 06:00:00,45.402240000000006,90.3,22.7,27.354200000000006,42.493
90.3,Valid,%,1,0,35.66,Valid,ug/m3,1.248,0.0,22.7,Valid,C,1,0,24.4,Rebased,ug/m3,1.1740000000000002,0.0,17.0,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 06:15:00,44.503679999999996,90.3,22.7,28.6456,35.515
90.4,Valid,%,1,0,37.17,Valid,ug/m3,1.248,0.0,22.7,Valid,C,1,0,25.6,Rebased,ug/m3,1.1740000000000002,0.0,14.1,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 06:30:00,46.38816,90.4,22.7,30.054400000000005,32.1423
90.4,Valid,%,1,0,39.41,Valid,ug/m3,1.248,0.0,22.7,Valid,C,1,0,26.8,Rebased,ug/m3,1.1740000000000002,0.0,8.9,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 06:45:00,49.183679999999995,90.4,22.7,31.463200000000004,26.094700000000003
90.2,Valid,%,1,0,41.06,Valid,ug/m3,1.248,0.0,22.8,Valid,C,1,0,28.1,Rebased,ug/m3,1.1740000000000002,0.0,4.2,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 07:00:00,51.24288,90.2,22.8,32.9894,20.628600000000002
90.2,Valid,%,1,0,43.96,Valid,ug/m3,1.248,0.0,22.9,Valid,C,1,0,29.7,Rebased,ug/m3,1.1740000000000002,0.0,3.3,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 07:15:00,54.86208,90.2,22.9,34.8678,19.5819
90.2,Valid,%,1,0,43.75,Valid,ug/m3,1.248,0.0,23.0,Valid,C,1,0,29.3,Rebased,ug/m3,1.1740000000000002,0.0,0.7,Rebased,ug/m3,1.163,15.744000000000002,2021-03-10 07:30:00,54.6,90.2,23.0,34.3982,16.558100000000003
90.1,Valid,%,1,0,48.57,Valid,ug/m3,1.248,0.0,23.0,Valid,C,1,0,33.4,Rebased,ug/m3,1.1740000000000002,0.0,0.0,"Rebased,Depletion Event",ug/m3,1.163,15.744000000000002,2021-03-10 07:45:00,60.61536,90.1,23.0,39.211600000000004,15.744000000000002
90.1,Valid,%,1,0,51.44,Valid,ug/m3,1.248,0.0,23.1,Valid,C,1,0,34.2,Rebased,ug/m3,1.1740000000000002,0.0,0.0,"Rebased,Depletion Event",ug/m3,1.163,15.744000000000002,2021-03-10 08:00:00,64.19712,90.1,23.1,40.15080000000001,15.744000000000002
90.0,Valid,%,1,0,53.15,Valid,ug/m3,1.248,0.0,23.2,Valid,C,1,0,35.4,Rebased,ug/m3,1.1740000000000002,0.0,0.0,"Rebased,Depletion Event",ug/m3,1.163,15.744000000000002,2021-03-10 08:15:00,66.3312,90.0,23.2,41.5596,15.744000000000002
90.0,Valid,%,1,0,55.87,Valid,ug/m3,1.248,0.0,23.3,Valid,C,1,0,32.9,Rebased,ug/m3,1.1740000000000002,0.0,0.0,"Rebased,Depletion Event",ug/m3,1.163,15.744000000000002,2021-03-10 08:30:00,69.72576,90.0,23.3,38.6246,15.744000000000002
90.0,Valid,%,1,0,57.18,Deliquescence,ug/m3,1.248,0.0,23.4,Valid,C,1,0,35.5,Rebased,ug/m3,1.1740000000000002,0.0,0.0,"Rebased,Depletion Event",ug/m3,1.163,15.744000000000002,2021-03-10 08:45:00,71.36064,90.0,23.4,41.67700000000001,15.744000000000002
89.9,Valid,%,1,0,54.96,Valid,ug/m3,1.248,0.0,23.5,Valid,C,1,0,33.0,Rebased,ug/m3,1.1740000000000002,0.0,0.0,"Rebased,Depletion Event",ug/m3,1.163,15.744000000000002,2021-03-10 09:00:00,68.59008,89.9,23.5,38.742000000000004,15.744000000000002
